"q", 5, 32, 3, 100, 27, "24/07/2019 12:48:58", 1563965338.13, 1.0, 18340, 18457, 18398, 0.9583969465648855, 0.9194343609470661, 0.9214045004891837
"t", 5, 256, 3, 100, 34, "24/07/2019 12:49:02", 1563965342.86, 1.0, 18340, 18457, 18398, 0.7898582333696837, 0.7566235032778892, 0.7610609848896619
"r", 5, 64, 3, 100, 31, "24/07/2019 12:49:07", 1563965347.06, 1.0, 18340, 18457, 18398, 0.920010905125409, 0.8868180094273176, 0.8886835525600609
"p", 5, 16, 3, 100, 22, "24/07/2019 12:49:07", 1563965347.37, 1.0, 18340, 18457, 18398, 0.9565430752453653, 0.9203554207075906, 0.9200456571366453
"o", 5, 8, 3, 100, 16, "24/07/2019 12:49:59", 1563965399.8, 1.0, 18340, 18457, 18398, 0.954525627044711, 0.9276697188058731, 0.9291227307316012
"s", 5, 128, 3, 100, 34, "24/07/2019 12:50:02", 1563965402.85, 1.0, 18340, 18457, 18398, 0.8661941112322792, 0.8339383431760308, 0.8321013153603652
"t", 5, 256, 3, 100, 35, "24/07/2019 12:50:11", 1563965411.82, 1.0, 18340, 18457, 18398, 0.8130861504907306, 0.7743945386574199, 0.7796499619523861
"r", 5, 64, 3, 100, 32, "24/07/2019 12:50:22", 1563965422.62, 1.0, 18340, 18457, 18398, 0.9263904034896401, 0.8970038467789998, 0.8968909664093924
"q", 5, 32, 3, 100, 28, "24/07/2019 12:50:23", 1563965423.61, 1.0, 18340, 18457, 18398, 0.954525627044711, 0.9191634610175001, 0.920426133275356
"p", 5, 16, 3, 100, 23, "24/07/2019 12:50:54", 1563965454.45, 1.0, 18340, 18457, 18398, 0.9591603053435115, 0.926044319228477, 0.927872594847266
"s", 5, 128, 3, 100, 35, "24/07/2019 12:51:12", 1563965472.07, 1.0, 18340, 18457, 18398, 0.8405125408942202, 0.8096115295010023, 0.8132405696271334
"t", 5, 256, 3, 100, 36, "24/07/2019 12:51:21", 1563965481.71, 1.0, 18340, 18457, 18398, 0.8059978189749182, 0.769084900037926, 0.771062071964344
"r", 5, 64, 3, 100, 33, "24/07/2019 12:51:35", 1563965495.78, 1.0, 18340, 18457, 18398, 0.9278625954198473, 0.8977623665817847, 0.8958582454614632
"q", 5, 32, 3, 100, 29, "24/07/2019 12:51:47", 1563965507.59, 1.0, 18340, 18457, 18398, 0.9527262813522356, 0.9182965812428889, 0.918686813784107
"s", 5, 128, 3, 100, 36, "24/07/2019 12:52:22", 1563965542.46, 1.0, 18340, 18457, 18398, 0.8574700109051254, 0.8258655252749634, 0.826774649418415
"o", 5, 8, 3, 100, 17, "24/07/2019 12:52:25", 1563965545.88, 1.0, 18340, 18457, 18398, 0.9514176663031625, 0.9209514005526358, 0.9226546363735189
"t", 5, 256, 3, 100, 37, "24/07/2019 12:52:31", 1563965551.73, 1.0, 18340, 18457, 18398, 0.8139585605234461, 0.7728774990518502, 0.7791607783454724
"p", 5, 16, 3, 100, 24, "24/07/2019 12:52:40", 1563965560.66, 1.0, 18340, 18457, 18398, 0.958124318429662, 0.9236062198623828, 0.9248287857375802
"r", 5, 64, 3, 100, 34, "24/07/2019 12:52:49", 1563965569.97, 1.0, 18340, 18457, 18398, 0.9362595419847328, 0.9082732838489462, 0.9056419175997391
"q", 5, 32, 3, 100, 30, "24/07/2019 12:53:12", 1563965592.19, 1.0, 18340, 18457, 18398, 0.9617230098146129, 0.9256108793411714, 0.9260245678878138
"s", 5, 128, 3, 100, 37, "24/07/2019 12:53:31", 1563965611.06, 1.0, 18340, 18457, 18398, 0.865103598691385, 0.8324754835563742, 0.8307424720078269
"t", 5, 256, 3, 100, 38, "24/07/2019 12:53:40", 1563965620.16, 1.0, 18340, 18457, 18398, 0.7997818974918212, 0.7666468006718318, 0.7711164256984455
"r", 5, 64, 3, 100, 35, "24/07/2019 12:54:06", 1563965646.25, 1.0, 18340, 18457, 18398, 0.9303162486368594, 0.8990085062577884, 0.8993368844439613
"p", 5, 16, 3, 100, 25, "24/07/2019 12:54:28", 1563965668.84, 1.0, 18340, 18457, 18398, 0.9619956379498364, 0.9329251774394539, 0.9315686487661702
"q", 5, 32, 3, 100, 31, "24/07/2019 12:54:36", 1563965676.42, 1.0, 18340, 18457, 18398, 0.966030534351145, 0.9256650593270845, 0.9283074247200783
"s", 5, 128, 3, 100, 38, "24/07/2019 12:54:41", 1563965681.51, 1.0, 18340, 18457, 18398, 0.8576881134133042, 0.8291705044156689, 0.83014458093271
"t", 5, 256, 3, 100, 39, "24/07/2019 12:54:46", 1563965686.23, 1.0, 18340, 18457, 18398, 0.8048527808069793, 0.7686514601506204, 0.7693771062071965
"o", 5, 8, 3, 100, 18, "24/07/2019 12:54:50", 1563965690.02, 1.0, 18340, 18457, 18398, 0.9519629225736096, 0.9229560600314244, 0.9230351125122296
"r", 5, 64, 3, 100, 36, "24/07/2019 12:55:23", 1563965723.82, 1.0, 18340, 18457, 18398, 0.931897491821156, 0.9005797258492713, 0.9016740950103272
"s", 5, 128, 3, 100, 39, "24/07/2019 12:55:51", 1563965751.8, 1.0, 18340, 18457, 18398, 0.8694656488549618, 0.8421737010348377, 0.8430807696488749
"t", 5, 256, 3, 100, 40, "24/07/2019 12:55:57", 1563965757.87, 1.0, 18340, 18457, 18398, 0.8031624863685932, 0.7704935796716693, 0.7705728883574302
"q", 5, 32, 3, 100, 32, "24/07/2019 12:56:07", 1563965767.34, 1.0, 18340, 18457, 18398, 0.959051254089422, 0.9238229398060357, 0.9259158604196108
"p", 5, 16, 3, 100, 26, "24/07/2019 12:56:18", 1563965778.03, 1.0, 18340, 18457, 18398, 0.9628680479825518, 0.9294034783550956, 0.9305359278182411
"r", 5, 64, 3, 100, 37, "24/07/2019 12:56:45", 1563965805.66, 1.0, 18340, 18457, 18398, 0.9416030534351145, 0.9095194235249499, 0.9103706924665724
"s", 5, 128, 3, 100, 40, "24/07/2019 12:57:03", 1563965823.62, 1.0, 18340, 18457, 18398, 0.8854416575790621, 0.851817738527388, 0.8511794760300032
"t", 5, 256, 3, 100, 41, "24/07/2019 12:57:09", 1563965829.69, 1.0, 18340, 18457, 18398, 0.8288985823336968, 0.7917321341496452, 0.7941080552233939
"o", 5, 8, 3, 100, 19, "24/07/2019 12:57:21", 1563965841.57, 1.0, 18340, 18457, 18398, 0.9610687022900763, 0.9316790377634502, 0.9320034786389825
"q", 5, 32, 3, 100, 33, "24/07/2019 12:57:39", 1563965859.52, 1.0, 18340, 18457, 18398, 0.9662486368593238, 0.9293492983691825, 0.930427220350038
"r", 5, 64, 3, 100, 38, "24/07/2019 12:58:05", 1563965885.23, 1.0, 18340, 18457, 18398, 0.9508724100327154, 0.9175380614401041, 0.9176540928361778
"p", 5, 16, 3, 100, 27, "24/07/2019 12:58:08", 1563965888.89, 1.0, 18340, 18457, 18398, 0.9685932388222465, 0.9379639161293818, 0.9370040221763235
"s", 5, 128, 3, 100, 41, "24/07/2019 12:58:17", 1563965897.97, 1.0, 18340, 18457, 18398, 0.8711559432933479, 0.8447201603727583, 0.8436243069898902
"t", 5, 256, 3, 100, 42, "24/07/2019 12:58:20", 1563965900.06, 1.0, 18340, 18457, 18398, 0.8216466739367503, 0.783984396164057, 0.7843787368192194
"q", 5, 32, 3, 100, 34, "24/07/2019 12:59:11", 1563965951.8, 1.0, 18340, 18457, 18398, 0.9733914940021811, 0.9351465568618952, 0.940319599956517
"r", 5, 64, 3, 100, 39, "24/07/2019 12:59:27", 1563965967.04, 1.0, 18340, 18457, 18398, 0.9408942202835333, 0.9088692636939915, 0.9083052505707142
"s", 5, 128, 3, 100, 42, "24/07/2019 12:59:34", 1563965974.95, 1.0, 18340, 18457, 18398, 0.8922028353326064, 0.855827057484965, 0.8569409718447657
"t", 5, 256, 3, 100, 43, "24/07/2019 12:59:37", 1563965977.28, 1.0, 18340, 18457, 18398, 0.8416030534351145, 0.8015928915858482, 0.8054679856506142
"o", 5, 8, 3, 100, 20, "24/07/2019 12:59:54", 1563965994.18, 1.0, 18340, 18457, 18398, 0.9631952017448201, 0.9308663379747522, 0.9339602130666377
"p", 5, 16, 3, 100, 28, "24/07/2019 12:59:54", 1563965994.99, 1.0, 18340, 18457, 18398, 0.9538167938931298, 0.9236603998482961, 0.9245570170670725
"q", 5, 32, 3, 100, 35, "24/07/2019 13:00:43", 1563966043.32, 1.0, 18340, 18457, 18398, 0.9747546346782988, 0.938559895974427, 0.9390694640721817
"r", 5, 64, 3, 100, 40, "24/07/2019 13:00:46", 1563966046.16, 1.0, 18340, 18457, 18398, 0.9547437295528899, 0.9234978598905564, 0.923687357321448
"s", 5, 128, 3, 100, 43, "24/07/2019 13:00:47", 1563966047.39, 1.0, 18340, 18457, 18398, 0.8948200654307524, 0.8676382944140435, 0.8662354603761279
"t", 5, 256, 3, 100, 44, "24/07/2019 13:00:48", 1563966048.97, 1.0, 18340, 18457, 18398, 0.8325517993456925, 0.7957956330931354, 0.7998695510381563
"n", 5, 1, 3, 100, 4, "24/07/2019 13:01:31", 1563966091.27, 1.0, 18340, 18457, 18398, 0.8127044711014176, 0.7814921168120497, 0.7837264920100011
"p", 5, 16, 3, 100, 29, "24/07/2019 13:01:49", 1563966109.98, 1.0, 18340, 18457, 18398, 0.9718102508178844, 0.9431651947770494, 0.9409174910316339
"s", 5, 128, 3, 100, 44, "24/07/2019 13:02:00", 1563966120.32, 1.0, 18340, 18457, 18398, 0.8959651035986914, 0.8643874952592512, 0.8680834873355799
"t", 5, 256, 3, 100, 45, "24/07/2019 13:02:01", 1563966121.17, 1.0, 18340, 18457, 18398, 0.8440021810250818, 0.8027848512759387, 0.8045439721708881
"r", 5, 64, 3, 100, 41, "24/07/2019 13:02:06", 1563966126.93, 1.0, 18340, 18457, 18398, 0.9557251908396946, 0.9243647396651676, 0.9241765409283618
"q", 5, 32, 3, 100, 36, "24/07/2019 13:02:18", 1563966138.44, 1.0, 18340, 18457, 18398, 0.9662486368593238, 0.9327626374817143, 0.9356995325578867
"o", 5, 8, 3, 100, 21, "24/07/2019 13:02:34", 1563966154.25, 1.0, 18340, 18457, 18398, 0.9653217011995638, 0.9340087771577179, 0.9369496684422219
"s", 5, 128, 3, 100, 45, "24/07/2019 13:03:11", 1563966191.96, 1.0, 18340, 18457, 18398, 0.8923118865866958, 0.8620035758790703, 0.8590607674747255
"t", 5, 256, 3, 100, 46, "24/07/2019 13:03:15", 1563966195.49, 1.0, 18340, 18457, 18398, 0.8336423118865867, 0.793303353741128, 0.7954668985759321
"r", 5, 64, 3, 100, 42, "24/07/2019 13:03:26", 1563966206.56, 1.0, 18340, 18457, 18398, 0.9588876772082879, 0.9271820989326542, 0.927981302315469
"p", 5, 16, 3, 100, 30, "24/07/2019 13:03:45", 1563966225.97, 1.0, 18340, 18457, 18398, 0.9703380588876772, 0.9405103754673024, 0.9411349059680401
"q", 5, 32, 3, 100, 37, "24/07/2019 13:03:54", 1563966234.04, 1.0, 18340, 18457, 18398, 0.9777535441657579, 0.9432193747629626, 0.9432003478638983
"t", 5, 256, 3, 100, 47, "24/07/2019 13:04:30", 1563966270.61, 1.0, 18340, 18457, 18398, 0.8561613958560523, 0.8141084683317983, 0.8151429503206871
"s", 5, 128, 3, 100, 46, "24/07/2019 13:04:31", 1563966271.67, 1.0, 18340, 18457, 18398, 0.9064340239912759, 0.8741940727095411, 0.8734645070116317
"r", 5, 64, 3, 100, 43, "24/07/2019 13:04:48", 1563966288.55, 1.0, 18340, 18457, 18398, 0.9582878953107961, 0.9283198786368315, 0.9284161321882813
"o", 5, 8, 3, 100, 22, "24/07/2019 13:05:21", 1563966321.1, 1.0, 18340, 18457, 18398, 0.9661395856052345, 0.9367719564392913, 0.9386346341993695
"q", 5, 32, 3, 100, 38, "24/07/2019 13:05:25", 1563966325.16, 1.0, 18340, 18457, 18398, 0.9808069792802617, 0.9472286937205396, 0.9501576258288944
"p", 5, 16, 3, 100, 31, "24/07/2019 13:05:38", 1563966338.12, 1.0, 18340, 18457, 18398, 0.9721374045801526, 0.9376930161998158, 0.939395586476791
"t", 5, 256, 3, 100, 48, "24/07/2019 13:05:44", 1563966344.13, 1.0, 18340, 18457, 18398, 0.8516902944383861, 0.8106409492333532, 0.8109577127948691
"s", 5, 128, 3, 100, 47, "24/07/2019 13:05:44", 1563966344.23, 1.0, 18340, 18457, 18398, 0.9052344601962923, 0.8766321720756353, 0.8755299489074899
"r", 5, 64, 3, 100, 44, "24/07/2019 13:06:06", 1563966366.84, 1.0, 18340, 18457, 18398, 0.9498909487459106, 0.9217099203554207, 0.9215675616914882
"q", 5, 32, 3, 100, 39, "24/07/2019 13:06:54", 1563966414.25, 1.0, 18340, 18457, 18398, 0.9757360959651036, 0.9445196944248795, 0.9451027285574519
"t", 5, 256, 3, 100, 49, "24/07/2019 13:06:54", 1563966414.77, 1.0, 18340, 18457, 18398, 0.8534896401308615, 0.8127539686839681, 0.8180780519621698
"s", 5, 128, 3, 100, 48, "24/07/2019 13:06:58", 1563966419.0, 1.0, 18340, 18457, 18398, 0.9059978189749182, 0.8739773527658883, 0.8744972279595609
"r", 5, 64, 3, 100, 45, "24/07/2019 13:07:22", 1563966442.69, 1.0, 18340, 18457, 18398, 0.9591057797164667, 0.9282656986509183, 0.9305359278182411
"p", 5, 16, 3, 100, 32, "24/07/2019 13:07:28", 1563966448.01, 1.0, 18340, 18457, 18398, 0.9727371864776445, 0.9438153546080078, 0.9439069464072182
"o", 5, 8, 3, 100, 23, "24/07/2019 13:07:56", 1563966476.88, 1.0, 18340, 18457, 18398, 0.9700654307524537, 0.9387224359321666, 0.9418958582454615
"t", 5, 256, 3, 100, 50, "24/07/2019 13:08:08", 1563966488.64, 1.0, 18340, 18457, 18398, 0.8567066521264994, 0.8162214877824132, 0.8163930862050223
"s", 5, 128, 3, 100, 49, "24/07/2019 13:08:13", 1563966493.15, 1.0, 18340, 18457, 18398, 0.9066521264994547, 0.8777699517798125, 0.8786281117512773
"q", 5, 32, 3, 100, 40, "24/07/2019 13:08:25", 1563966505.62, 1.0, 18340, 18457, 18398, 0.9829334787350055, 0.9512921926640299, 0.9515708229155343
"r", 5, 64, 3, 100, 46, "24/07/2019 13:08:39", 1563966519.09, 1.0, 18340, 18457, 18398, 0.9629225736095965, 0.9357425367069404, 0.9314599412979672
"t", 5, 256, 3, 100, 51, "24/07/2019 13:09:19", 1563966559.49, 1.0, 18340, 18457, 18398, 0.8631952017448201, 0.823373245922956, 0.8232416567018154
"p", 5, 16, 3, 100, 33, "24/07/2019 13:09:19", 1563966559.56, 1.0, 18340, 18457, 18398, 0.9783533260632498, 0.9524299723682071, 0.952766605065768
"s", 5, 128, 3, 100, 50, "24/07/2019 13:09:25", 1563966565.65, 1.0, 18340, 18457, 18398, 0.9080697928026172, 0.8773365118925069, 0.8766713773236221
"q", 5, 32, 3, 100, 41, "24/07/2019 13:09:55", 1563966595.2, 1.0, 18340, 18457, 18398, 0.976990185387132, 0.946253453974102, 0.9491792586150668
"r", 5, 64, 3, 100, 47, "24/07/2019 13:09:59", 1563966599.98, 1.0, 18340, 18457, 18398, 0.9570883315158124, 0.9256650593270845, 0.9267855201652353
"t", 5, 256, 3, 100, 52, "24/07/2019 13:10:30", 1563966630.44, 1.0, 18340, 18457, 18398, 0.8686477644492911, 0.8276534648100992, 0.8293292749211871
"o", 5, 8, 3, 100, 24, "24/07/2019 13:10:31", 1563966631.05, 1.0, 18340, 18457, 18398, 0.9679389312977099, 0.9368803164111177, 0.9366235460376128
"s", 5, 128, 3, 100, 51, "24/07/2019 13:10:37", 1563966637.13, 1.0, 18340, 18457, 18398, 0.9259541984732824, 0.8969496667930866, 0.8977062724209153
"p", 5, 16, 3, 100, 34, "24/07/2019 13:11:08", 1563966668.77, 1.0, 18340, 18457, 18398, 0.9729552889858233, 0.9421899550306116, 0.9420589194477661
"r", 5, 64, 3, 100, 48, "24/07/2019 13:11:19", 1563966679.51, 1.0, 18340, 18457, 18398, 0.9623227917121047, 0.9329793574253671, 0.9331449070551147
"q", 5, 32, 3, 100, 42, "24/07/2019 13:11:25", 1563966685.66, 1.0, 18340, 18457, 18398, 0.986041439476554, 0.9519423524949884, 0.9546689857593217
"t", 5, 256, 3, 100, 53, "24/07/2019 13:11:42", 1563966702.89, 1.0, 18340, 18457, 18398, 0.8710468920392584, 0.8290079644579292, 0.8296553973257963
"s", 5, 128, 3, 100, 52, "24/07/2019 13:11:53", 1563966713.54, 1.0, 18340, 18457, 18398, 0.9306434023991276, 0.8997670260605732, 0.9005870203282965
"r", 5, 64, 3, 100, 49, "24/07/2019 13:12:43", 1563966763.82, 1.0, 18340, 18457, 18398, 0.9669029443838604, 0.9369886763829441, 0.9351559952168714
"t", 5, 256, 3, 100, 54, "24/07/2019 13:12:53", 1563966773.84, 1.0, 18340, 18457, 18398, 0.8737186477644493, 0.8320962236549818, 0.8346559408631373
"q", 5, 32, 3, 100, 43, "24/07/2019 13:12:57", 1563966777.16, 1.0, 18340, 18457, 18398, 0.9813522355507088, 0.9463076339600152, 0.9492336123491684
"p", 5, 16, 3, 100, 35, "24/07/2019 13:13:00", 1563966780.52, 1.0, 18340, 18457, 18398, 0.983587786259542, 0.9558974914666523, 0.9570061963256876
"o", 5, 8, 3, 100, 25, "24/07/2019 13:13:05", 1563966785.29, 1.0, 18340, 18457, 18398, 0.979443838604144, 0.9496667930866338, 0.9491792586150668
"s", 5, 128, 3, 100, 53, "24/07/2019 13:13:10", 1563966790.18, 1.0, 18340, 18457, 18398, 0.9190294438386042, 0.8870347293709704, 0.8925970214153712
"r", 5, 64, 3, 100, 50, "24/07/2019 13:14:03", 1563966843.22, 1.0, 18340, 18457, 18398, 0.9714830970556161, 0.9460367340304492, 0.9440700076095228
"t", 5, 256, 3, 100, 55, "24/07/2019 13:14:09", 1563966849.26, 1.0, 18340, 18457, 18398, 0.8805343511450382, 0.8384894619927399, 0.8429177084465703
"s", 5, 128, 3, 100, 54, "24/07/2019 13:14:22", 1563966862.38, 1.0, 18340, 18457, 18398, 0.9037622682660851, 0.8721894132307526, 0.8719426024567888
"q", 5, 32, 3, 100, 44, "24/07/2019 13:14:29", 1563966869.07, 1.0, 18340, 18457, 18398, 0.9864776444929116, 0.9522132524245543, 0.9533644961408849
"p", 5, 16, 3, 100, 36, "24/07/2019 13:14:55", 1563966895.91, 1.0, 18340, 18457, 18398, 0.9857142857142858, 0.9566018312835238, 0.9578215023372105
"t", 5, 256, 3, 100, 56, "24/07/2019 13:15:20", 1563966920.54, 1.0, 18340, 18457, 18398, 0.8767720828789531, 0.8338841631901176, 0.8348190020654419
"n", 5, 1, 3, 100, 5, "24/07/2019 13:15:25", 1563966925.35, 1.0, 18340, 18457, 18398, 0.8348418756815703, 0.8043560708674216, 0.8074790738123709
"r", 5, 64, 3, 100, 51, "24/07/2019 13:15:27", 1563966927.09, 1.0, 18340, 18457, 18398, 0.9655943293347874, 0.9385057159885138, 0.9378736819219481
"s", 5, 128, 3, 100, 55, "24/07/2019 13:15:36", 1563966936.45, 1.0, 18340, 18457, 18398, 0.9250817884405671, 0.8929945278214227, 0.8918360691379498
"o", 5, 8, 3, 100, 26, "24/07/2019 13:15:45", 1563966945.5, 1.0, 18340, 18457, 18398, 0.972846237731734, 0.9458741940727096, 0.9454832046961626
"q", 5, 32, 3, 100, 45, "24/07/2019 13:16:04", 1563966964.06, 1.0, 18340, 18457, 18398, 0.9893129770992366, 0.957197811128569, 0.9588542232851397
"t", 5, 256, 3, 100, 57, "24/07/2019 13:16:34", 1563966994.56, 1.0, 18340, 18457, 18398, 0.8791712104689204, 0.8339383431760308, 0.8346559408631373
"r", 5, 64, 3, 100, 52, "24/07/2019 13:16:46", 1563967006.63, 1.0, 18340, 18457, 18398, 0.9737186477644493, 0.9472286937205396, 0.9457549733666702
"p", 5, 16, 3, 100, 37, "24/07/2019 13:16:49", 1563967009.65, 1.0, 18340, 18457, 18398, 0.9862595419847329, 0.9561142114103051, 0.9591259919556474
"s", 5, 128, 3, 100, 56, "24/07/2019 13:16:52", 1563967012.19, 1.0, 18340, 18457, 18398, 0.9354961832061068, 0.9062686243701576, 0.9075986520273943
"q", 5, 32, 3, 100, 46, "24/07/2019 13:17:33", 1563967053.87, 1.0, 18340, 18457, 18398, 0.9881679389312977, 0.9547055317765617, 0.9561908903141646
"t", 5, 256, 3, 100, 58, "24/07/2019 13:17:46", 1563967066.03, 1.0, 18340, 18457, 18398, 0.8823336968375136, 0.8433656607249282, 0.8443309055332101
"s", 5, 128, 3, 100, 57, "24/07/2019 13:18:01", 1563967081.65, 1.0, 18340, 18457, 18398, 0.9396401308615049, 0.9085441837785122, 0.9086857267094249
"r", 5, 64, 3, 100, 53, "24/07/2019 13:18:05", 1563967085.86, 1.0, 18340, 18457, 18398, 0.9648309705561614, 0.9399143956222571, 0.9398304163496032
"o", 5, 8, 3, 100, 27, "24/07/2019 13:18:20", 1563967100.32, 1.0, 18340, 18457, 18398, 0.9796619411123227, 0.9483122934388037, 0.9503206870311991
"p", 5, 16, 3, 100, 38, "24/07/2019 13:18:39", 1563967119.06, 1.0, 18340, 18457, 18398, 0.9838604143947656, 0.9542720918892561, 0.9560821828459615
"t", 5, 256, 3, 100, 59, "24/07/2019 13:18:53", 1563967133.94, 1.0, 18340, 18457, 18398, 0.8887131952017449, 0.8486211193585089, 0.8533536253940646
"q", 5, 32, 3, 100, 47, "24/07/2019 13:18:58", 1563967138.69, 1.0, 18340, 18457, 18398, 0.9913849509269357, 0.9606111502411009, 0.9636917056201761
"s", 5, 128, 3, 100, 58, "24/07/2019 13:19:14", 1563967154.5, 1.0, 18340, 18457, 18398, 0.9393675027262813, 0.9083816438207726, 0.9092292640504402
"r", 5, 64, 3, 100, 54, "24/07/2019 13:19:23", 1563967163.58, 1.0, 18340, 18457, 18398, 0.9745910577971647, 0.946795253833234, 0.9453201434938581
"t", 5, 256, 3, 100, 60, "24/07/2019 13:20:07", 1563967207.32, 1.0, 18340, 18457, 18398, 0.8916575790621593, 0.850517418865471, 0.8510164148276986
"p", 5, 16, 3, 100, 39, "24/07/2019 13:20:24", 1563967224.27, 1.0, 18340, 18457, 18398, 0.9898582333696837, 0.9610445901284066, 0.9605935427763888
"q", 5, 32, 3, 100, 48, "24/07/2019 13:20:28", 1563967228.62, 1.0, 18340, 18457, 18398, 0.9809705561613958, 0.9493417131711546, 0.9514621154473313
"s", 5, 128, 3, 100, 59, "24/07/2019 13:20:29", 1563967229.18, 1.0, 18340, 18457, 18398, 0.9443838604143948, 0.915641761933142, 0.9130883791716491
"r", 5, 64, 3, 100, 55, "24/07/2019 13:20:40", 1563967240.5, 1.0, 18340, 18457, 18398, 0.976608505997819, 0.9512380126781167, 0.949396673551473
"o", 5, 8, 3, 100, 28, "24/07/2019 13:20:50", 1563967250.67, 1.0, 18340, 18457, 18398, 0.9801526717557252, 0.9506420328330715, 0.9496684422219807
"t", 5, 256, 3, 100, 61, "24/07/2019 13:21:18", 1563967278.09, 1.0, 18340, 18457, 18398, 0.8924209378407851, 0.8486752993444222, 0.8538428090009784
"s", 5, 128, 3, 100, 60, "24/07/2019 13:21:42", 1563967302.62, 1.0, 18340, 18457, 18398, 0.9251363140676118, 0.896516226905781, 0.8969996738775954
"q", 5, 32, 3, 100, 49, "24/07/2019 13:21:56", 1563967316.68, 1.0, 18340, 18457, 18398, 0.9878953107960742, 0.957197811128569, 0.9567887813892815
"r", 5, 64, 3, 100, 56, "24/07/2019 13:21:59", 1563967319.72, 1.0, 18340, 18457, 18398, 0.9794983642311886, 0.953188492170992, 0.9515708229155343
"p", 5, 16, 3, 100, 40, "24/07/2019 13:22:15", 1563967335.53, 1.0, 18340, 18457, 18398, 0.9865321701199564, 0.957197811128569, 0.958582454614632
"t", 5, 256, 3, 100, 62, "24/07/2019 13:22:30", 1563967350.51, 1.0, 18340, 18457, 18398, 0.8850054525627045, 0.8467789998374601, 0.8472116534405914
"s", 5, 128, 3, 100, 61, "24/07/2019 13:22:55", 1563967375.67, 1.0, 18340, 18457, 18398, 0.9400763358778625, 0.9095194235249499, 0.9086857267094249
"r", 5, 64, 3, 100, 57, "24/07/2019 13:23:18", 1563967398.73, 1.0, 18340, 18457, 18398, 0.969247546346783, 0.9437069946361814, 0.9418958582454615
"q", 5, 32, 3, 100, 50, "24/07/2019 13:23:23", 1563967403.84, 1.0, 18340, 18457, 18398, 0.9907306434023991, 0.9602860703256217, 0.9632025220132623
"o", 5, 8, 3, 100, 29, "24/07/2019 13:23:26", 1563967406.01, 1.0, 18340, 18457, 18398, 0.9814612868047983, 0.9510754727203771, 0.952766605065768
"t", 5, 256, 3, 100, 63, "24/07/2019 13:23:40", 1563967420.79, 1.0, 18340, 18457, 18398, 0.9015267175572519, 0.8618410359213307, 0.8652027394281987
"s", 5, 128, 3, 100, 62, "24/07/2019 13:24:03", 1563967443.22, 1.0, 18340, 18457, 18398, 0.9531079607415486, 0.9254483393834317, 0.9255897380150017
"p", 5, 16, 3, 100, 41, "24/07/2019 13:24:05", 1563967445.13, 1.0, 18340, 18457, 18398, 0.9858778625954199, 0.9569810911849163, 0.9598325904989673
"r", 5, 64, 3, 100, 58, "24/07/2019 13:24:37", 1563967477.93, 1.0, 18340, 18457, 18398, 0.9792257360959651, 0.9524841523541204, 0.9516795303837373
"t", 5, 256, 3, 100, 64, "24/07/2019 13:24:45", 1563967485.01, 1.0, 18340, 18457, 18398, 0.8915485278080698, 0.8531180581893049, 0.8556364822263289
"q", 5, 32, 3, 100, 51, "24/07/2019 13:24:52", 1563967492.38, 1.0, 18340, 18457, 18398, 0.995856052344602, 0.9661375088042478, 0.967768235677791
"s", 5, 128, 3, 100, 63, "24/07/2019 13:25:20", 1563967520.98, 1.0, 18340, 18457, 18398, 0.9567611777535442, 0.9267486590453486, 0.9264593977606261
"r", 5, 64, 3, 100, 59, "24/07/2019 13:25:55", 1563967555.53, 1.0, 18340, 18457, 18398, 0.9712649945474373, 0.9461450940022755, 0.9456462658984672
"p", 5, 16, 3, 100, 42, "24/07/2019 13:25:56", 1563967556.17, 1.0, 18340, 18457, 18398, 0.9868593238822246, 0.9592566505932708, 0.9595064680943581
"t", 5, 256, 3, 100, 65, "24/07/2019 13:25:58", 1563967558.1, 1.0, 18340, 18457, 18398, 0.9150490730643402, 0.8710516335265753, 0.874932057832373
"o", 5, 8, 3, 100, 30, "24/07/2019 13:25:58", 1563967558.61, 1.0, 18340, 18457, 18398, 0.976608505997819, 0.9467410738473208, 0.9462985107076857
"q", 5, 32, 3, 100, 52, "24/07/2019 13:26:26", 1563967586.36, 1.0, 18340, 18457, 18398, 0.9920937840785169, 0.9606653302270142, 0.9619523861289271
"s", 5, 128, 3, 100, 64, "24/07/2019 13:26:30", 1563967590.69, 1.0, 18340, 18457, 18398, 0.9395856052344602, 0.911415723031912, 0.9091205565822372
"t", 5, 256, 3, 100, 66, "24/07/2019 13:27:10", 1563967630.83, 1.0, 18340, 18457, 18398, 0.9137404580152672, 0.8739231727799751, 0.8748777040982716
"r", 5, 64, 3, 100, 60, "24/07/2019 13:27:17", 1563967637.65, 1.0, 18340, 18457, 18398, 0.977917121046892, 0.9524299723682071, 0.9525491901293619
"s", 5, 128, 3, 100, 65, "24/07/2019 13:27:41", 1563967661.49, 1.0, 18340, 18457, 18398, 0.9555070883315158, 0.9267486590453486, 0.9277638873790629
"p", 5, 16, 3, 100, 43, "24/07/2019 13:27:47", 1563967667.65, 1.0, 18340, 18457, 18398, 0.9874591057797165, 0.9603944302974481, 0.9614088487879118
"q", 5, 32, 3, 100, 53, "24/07/2019 13:27:57", 1563967677.39, 1.0, 18340, 18457, 18398, 0.995092693565976, 0.9649455491141572, 0.9673877595390803
